;102721080;42824341;54801166;72495085;76847518;43332954;47679753;8722610;59472898;12637219;95931690;4100014;68004120;68047195;34168005;37275906;29832607;53845179;97902875;31480508;5445504;26544717;24098496;57536014;34892091;25535241;27211409;34954841;24823541;49135017;43184340;63442801;40583748;41813774;108363684;57834704;54530371;30666517;16202769;57846937;12382740;33769500;36775802;44554509;36941068;77109534;80410546;27895931;31636785;37752959;44759043;26599838;68319550;11982368;23471538;73581821;56544712;31980961;67490365;71714982;32041317;55662720;31428243;41818823;15548215;1980;69745756;73476;25117353;29573241;31577711;33301261;37267849;25679656;25205856;16108331;79831840;28043983;22759939;69275738;62775450;42763042;29534144;25557243;125004421;66687279;59372735;29842742;36831577;29115409;29599237;32413198;52426887;35831937;79136559;17204212;29058619;33353770;35294456;102369757;89989245;3752402;3305;27429141;46521427;58565343;67228047;30768644;76982440;23303030;25232578;43112722;66036248;17568841;15755094;31516466;50348171;106673161;36648726;101818012;36147615;38265075;16466790;26800822;16833467;40131273;60114472;78423275;4537617;28477986;83515968;78301923;34732382;118304034;87389803;77988045;57466174;27776352;101622752;63731512;36775085;46231012;33393308;72378974;28261334;48940689;52136985;41940805;28866484;23138673;126093223;42192395;37726129;85420262;108507832;40836944;26307864;36338110;26284064;45172096;40368555;37513876;32509740;48369111;45432439;34612773;35595350;80358348;96047932;80512191;354372;43010524;74409998;37049726;30513532;31935454;3967881;57008537;23281547;94208167;34498598;35052469;11283947;37887819;74404187;91453124;104586508;59208488;99845328;45231426;52537634;20629724;93867488;35145657;25346844;30602036;10175642;56106344;34215577;28556858;55955185;79876841;74375689;91728729;114280373;45281421;98006063;108070940;33938434;111162777;79544907;22798006;52042915;101401916;93180780;23304496;57354358;41813993;41948090;30684458;78440348;48892932;20845272;41890491;66834402;52599708;75149440;30709310;58170807;66825774;32194285;47696395;62122883;26406986;114978875;32376169;42496831;38683579;62066550;94972186;76027171;37050618;95252753;38497462;26610299;41437811;34889014;36200261;68419964;28639294;23403635;67991642;108468;25240087;48413872;42533142;30022666;39982632;25336774;33538623;37119411;106281210;73048120;31976785;31969346;28129783;111999555;43215063;29302425;37008294;41171744;80759400;69156288;41814056;57640721;35486596;40886007;40485321;68293404;88511767;27683540;12648877;29604206;27958051;82995723;77541718;48006306;25421850;29440084;28229175;66429080;104148452;102872528;63919922;101886791;53782768;34483558;57638512;75185464;40243513;52257624;73127371;116871226;51189706;74653596;48319873;114941254;26750264;31959306;43116499;28817335;77855985;77270571;22739050;40708953;33874468;34116496;41485889;100129473;51048597;26858816;122765959;85410017;40567146;56079352;91050183;34274053;67968050;50485628;1331201;64481523;58712172;107106985;35193970;30401645;30173396;34866950;38415798;37206110;24713873;29094228;107770329;42501618;49439086;58009135;36286006;23611958;62655504;31817819;122149207;3113588;91161484;67401618;4325149;59570143;90051042;68022762;76906763;29559271;36507793;69234204;30598666;60095373;42879402;24613343;75033260;70034991;55155418;99107988;103015744;19334776;22781583;78759382;61616999;36516005;90413994;60394841;9693056;77947518;31319658;26112272;32342123;42358972;86284414;25785311;45091870;28122932;29246653;31481258;24864761;85934227;89129681;262340;33338722;30277672;30092695;87396564;64952366;80799616;23783750;46252034;30525261;110740638;39165933;27725748;42968101;44055899;32304974;23203122;27532693;29518065;31963425;72870626;44538284;7736865;32906145;22746750;43853415;28772416;23213239;32169030;41301882;45012348;10933209;27531145;48928605;33415527;34384434;24565142;29833734;43696984;30345642;115391335;82790656;159882;58010960;90876156;89648132;109076216;23433159;30147556;48149358;1672730;35068738;30574574;29937606;26363764;39439883;42923159;23684028;79408666;28799949;28402905;95543604;38772029;38834885;45938293;11563048;363406;36184135;61560900;31513532;34199707;32131490;83018787;45842880;23408047;107804112;47214165;52557389;71538825;27794994;33608666;88139611;43517580;27932995;17655824;23170931;37144540;34370033;30179569;44711082;31872836;93429434;31770686;26555975;28950133;42092461;68573479;32439535;47206871;48689387;101982925;51812607;21337773;4829;27060808;54625306;31505401;29439161;460389;93856576;12492252;110880655;83061405;26127512;48868052;90552903;41827660;54295855;40316705;32161933;72326580;35349905;103478678;84014843;73584845;74485001;25276999;40399920;51135029;76229642;20225241;51258417;30654419;27315475;25153764;42706552;68995594;106084026;37048696;31937577;41774259;46725206;44430895;104687211;32015300;24277967;42556983;40700944;23730054;23626127;41589556;23616160;28923001;97753059;35238813;41900379;57876954;39548455;35915449;25106701;54682800;34486229;76875894;2158488;78543917;37859639;54365037;65539551;38079632;94119361;43083161;33445697;49815762;31016078;35034571;31352326;51254145;44447442;67888368;77266187;36775937;24893373;27895065;98154015;101621324;31786047;53404312;47449440;49985013;100735073;75707210;23553134;23475118;31217732;11992392;91933860;76709587;34300760;36008740;98443963;95814230;72168138;37495032;32043406;4070797;60212189;109616061;25161110;25490113;34298047;67860517;30037045;9471321;19008613;74838;28;66640066;30441641;34238786;38621951;26389816;33685562;29342299;19542789;18403220;25882042;45064245;36859750;41221467;74197738;41932471;34274730;28627911;36164349;25003531;29690457;23342771;49684148;27437298;56848276;23482909;68229174;69671264;113701085;31920990;70167583;45023794;52905059;44693766;109131790;77646064;30360552;30532220;59550700;49932389;97882810;346191;69563163;25752703;61068483;39915550;71966289;34010064;76479892;32943546;38219808;36840461;39321576;58515236;55002066;25451458;62504649;46101364;32810815;54096115;58632226;33414947;55159031;30936477;114396220;46674907;35983383;29078047;36318299;40323694;34305040;49840023;54736968;42666155;40167434;33132614;79138567;23693281;62902696;27797026;84926122;60441836;88497493;105189762;39911616;35555559;48618580;35762179;12141758;103027469;35806721;34946278;36959676;48713061;60394803;39966877;70737879;51194172;41813928;60779403;23992557;33118494;44781847;33733027;40498005;34964358;40246859;111869067;21220777;65960786;24946565;67580761;24483645;52839507;31162722;32432151;46619709;34448489;35114569;79858706;31547740;79525017;35555977;33098137;32231484;32127188;45608667;42072344;5880263;42811897;31579712;87153802;35521173;66931622;63718273;64980863;33080201;44674375;1179772;31545597;22741084;38462835;32528124;29684347;40390729;31752409;32169959;34625296;41854357;83978073;33376541;29689780;37753541;46635950;40335272;23204026;37743822;113590406;26635295;25189523;65863347;38388672;29369218;63655596;43772432;57484216;28938939;66615303;33504814;40148170;61936623;42800749;32375815;36047336;51788541;27179774;26776509;41450004;25749497;225666;28460520;70561598;48984363;39098747;48210134;46730819;45613675;25380626;22079806;90021065;76597724;84148794;86908289;50554618;29461256;39444069;61034234;31919605;24089576;30179770;34580489;42689002;26578488;34607647;55157869;49592543;171553;39669294;37991883;75195690;27901440;28673372;88272735;24396213;34938229;55623462;34027381;101557635;54799401;77762077;94679282;79553695;29049670;61134563;74938476;88640919;22822305;25945518;26090632;29614963;30978118;32178321;32615394;33105862;35683607;38135995;38464431;41041067;46603834;48231044;48946342;49388814;62418732;71741545;80093334;46815635;58737741;111650482;43688579;96457590;123106437;22942343;30384232;42502560;42296923;34662672;9073074;41240468;96569964;44655165;104866704;23169544;23872332;91421416;35143550;44920594;31950009;81356342;20537665;106782500;51873373;55326998;30315369;47256091;23486067;47065038;101436686;39277715;96486711;107710327;23148107;35486195;108557167;31076033;49591829;51015769;31112617;5425797;37579890;38666219;76256545;76256400;64497138;34500448;49063005;24179441;24518587;29544671;33803304;36736385;42678785;44968251;57966118;50189302;39236729;28317077;77541775;43001537;70946927;42440233;57526182;32804027;54218032;55754229;29554108;25533848;67486795;56510274;72072815;36374634;104360781;48539843;54426803;64871743;65775418;49002091;486026;32168499;39236499;8601479;9325174;30207189;36045680;45315118;63951818;59901975;40529013;24263942;36692222;42365455;25813425;39281167;39450745;34118551;41182482;38847637;35217149;53820700;50981357;41856409;29435908;37687460;39728801;35623118;40103104;31706120;32370614;88084325;33291029;39488246;35061290;94560272;29905631;39111205;59615751;31057217;32708863;63896006;36618389;40500796;16054118;39723806;23319307;27973101;29183492;33390409;37862023;38213334;40586683;34454611;39684469;76623756;30487105;46172262;27922438;28878216;51068271;39009769;31072900;45745333;88651731;30316056;22991532;1415705;55264762;91513085;31017347;54665275;26713492;89806150;28761941;46117626;31836774;49266632;31805219;32540140;23243883;33489538;35479934;35519861;36868476;39410028;45739071;53130411;33404310;93943373;38707088;32922940;26970810;23830580;43776215;62398004;23601472;36545426;24299135;34757875;39830322;42107833;65539312;74383147;26456494;29691388;25947555;37633522;45595714;112292509;26298361;33935812;71960446;40868077;31662258;24632746;20833574;26144226;27041765;28488983;106115697;63523476;67977655;40923474;92804662;50334704;48373331;77285331;38744784;33592301;6386;54566161;49098896;106403873;67073065;30268768;23878969;25988584;28362355;36326284;43879004;47118092;52891994;27439367;41057556;42292974;34491673;33159467;43978738;56176916;364976;93330757;35850939;25539801;31709664;51080434;30957440;35285306;47187081;64628087;70427221;35059398;64078163;47597391;42700921;90730773;40187253;76314525;31041444;44241745;40800148;34543413;25873533;32228890;23964485;38889652;29258893;15199107;29046529;26270763;26833713;59199907;101473197;24284258;72188644;37948240;80871349;30447908;26217154;32535747;34308709;39153701;41883468;38976531;51888238;25505149;34350462;37169648;26517977;73578363;36348222;53520258;34378493;26762288;28646177;30173115;45985823;70493648;89236419;23995866;53616464;91680406;113006162;73463685;119148123;25740422;68800696;30553269;37239975;72614618;80746593;38738867;28587219;27532326;51675727;63708206;30559917;39500620;43503600;33134232;52833601;30638367;109331971;24313746;22628997;29369324;63829032;51211972;69750169;46927363;29509030;49543839;29543330;23546772;48512305;37684434;72525408;38176016;56464634;60094308;68609377;36068054;50308473;83415396;79042454;38119975;31478728;15413538;113162622;33598391;109690160;26419239;22741624;25089415;33704958;33850608;34815360;36792820;41807730;68198247;69743495;31177966;43726747;34668842;23308460;12353330;22866546;31234561;101792942;53261322;55072656;38860424;41396644;35652821;49573842;45118420;52632713;48749102;42956080;29421404;40563047;94240745;35486626;32858244;23064236;34021344;95564176;27703044;40762763;47392462;56910814;61124346;43169351;84752433;23062430;80947450;34959094;42216800;119359773;29411855;53893955;47131705;53998062;61792395;27121021;36018423;98906766;34070005;28905875;73319310;86678270;34232566;1163441;45844365;23390361;25397178;32149661;74595166;41053835;64173570;31866112;92685605;64826803;19799369;38818986;72573739;99126464;30758352;108019374;92597394;24094338;66697608;55533849;30558759;22884714;26308255;55564029;64915591;73662138;51175007;37160097;40018862;23637723;85480580;29218811;87564111;61502323;27122967;32477579;41811107;77843142;93235875;59245439;41109472;70409438;32223654;47933671;31876338;39538039;30975621;47610608;78499461;33842750;23245066;28468381;38285632;50106785;73756584;30738633;29231851;23663000;30328106;34598021;48627112;34802894;63858240;36508616;42541008;28981879;55017569;34196141;60203943;44994715;102652602;56440010;18951849;74239057;71422271;49290676;81892801;43114646;25817269;45770903;73831523;48540538;60957092;61743479;109933399;70120205;30525491;63337812;25201845;42510378;46491880;62580435;29178527;43933222;54863383;53895352;63133420;978960;30273355;33383239;54179178;65652356;56785962;49388164;54906556;28302704;23727386;31457299;28261265;45960892;83957971;23439447;30736593;93588233;101965347;33880573;40575907;34981365;30431255;37190761;69547083;23164653;81664571;49597365;63758929;112455521;58798248;24086381;30953300;35113021;65697692;25129453;51696572;38905391;12680100;23802826;30314549;57950162;47211280;83484759;42307767;62375617;41538339;86218441;75895730;32612750;37365658;41525215;48475082;56910779;63727982;35887784;39703413;73804972;61912980;62018337;24834794;3653319;21196992;61896493;45131071;51586631;92337511;119054919;69544687;21138656;26956082;41554252;32407793;29686754;24220195;25153686;27477976;52800346;61421935;62786482;50911295;37658509;56263398;90074084;44944287;60556804;86698143;15911874;90758556;35683765;55404958;47209885;69273673;37613168;84106993;33431032;72866026;23530818;33621085;75338985;83477289;39080597;40874838;39456495;115689470;34190052;32268250;29307819;44497796;31862851;40144103;31219902;32763914;82890055;12256840;28938560;52558528;42109398;26614831;61705454;111604199;26030283;47610600;38794235;34915833;25554967;40835481;60203425;63268074;89301866;38363244;51016572;97683183;45989129;37624431;36965584;117640405;34035188;104224126;65981681;44601053;85014437;30794982;67112399;25597480;19720218;26071073;66352011;110200966;38594501;33988755;57599453;58547885;75219675;26674344;56210743;83138030;50245261;82475494;73663447;31524350;31608969;72133851;54077794;63066646;43901086;32593073;56502224;25183373;105736223;86117014;48978833;24154167;26462130;39441344;16824047;73463414;12818778;63530169;51072632;109150001;71600914;35077504;115037408;30086880;40020627;71474813;47295560;70409235;61553444;46891492;32422548;102902453;30250441;66005564;46861238;52171320;27637181;29503353;32589678;42311101;44054326;52399827;31213187;41887171;26179488;43666542;66400291;26323878;23300841;35292550;29807590;32454716;49703118;99954096;80006177;103153295;29648263;30207899;57529824;66818364;77984609;27667725;23917748;91814518;75704553;44952891;65839557;29823745;43892265;14392583;104417315;55772085;64158118;55307799;102522166;28324901;84648738;40609134;29718152;30767675;998490;43359415;35001375;42020877;35598960;56474440;51263136;31920686;54669107;46257990;34096377;27089831;31051888;33098150;30067066;31032724;36243788;40232010;63419018;63899474;29570781;68310619;37073389;45588871;37754130;25342341;54079;46560358;89304991;24421364;43424489;66178227;36735593;4569;43265491;54632867;34043328;36446563;50670410;108752552;41925848;3948346;69938598;24199209;20169232;34665995;29370288;70970877;42272964;39475849;33607426;35198531;52526415;25720568;30111136;17842936;65581779;44986529;34137285;1212827;92545261;33780182;38233726;92263237;58208202;58656979;50746230;79098077;51976666;74160436;31342849;33351123;80327164;39235439;31238671;37911280;50678492;44743077;23473641;31554488;49092080;79419972;33744144;14899079;59561266;38480657;95143256;57989123;80169401;80762928;99446614;31308784;31886247;40527789;68988957;30101930;82476651;39981749;78842604;45993355;28490858;99126056;22743153;31275926;28854940;88350989;103605906;112709585;113070711;40710957;59135497;56933336;40020304;25641010;86828836;45537293;68171501;40766972;16712456;62400590;26841281;80728963;30583050;31563304;37448911;24337669;36209322;63146755;54322177;34218387;35684707;86442480;65441032;40182105;43921957;56133728;86840555;34421263;26360753;111628893;87713253;36065582;39020606;25570041;93522859;30523989;86830443;48247547;22898541;97665403;58267631;82383271;45814513;43660281;26103858;84204021;25266684;54384231;86130301;56720017;91674513;102245159;108667746;48009767;59570153;29064821;78004698;32333672;6726778;37923275;55284725;78719636;29318096;26182243;14577575;84786334;121768;125749731;39050224;74858288;31798109;69843850;98284423;37508298;80576639;28845160;2089898;67891927;35545431;30145618;27919462;73046961;77253035;47004738;43170816;74058720;35650310;51221821;1489644;69066312;79459310;29585566;47295982;44366611;88954528;38379853;27098092;296187;18253620;51511917;69905533;113000434;26874021;33680474;58463127;28233296;16039167;3261980;84761636;54355057;88042767;86559535;89513271;50221529;7643485;59386154;24149106;78063647;38463296;24937912;84029642;47218327;91989663;109575676;120879;23327491;67041060;34737049;57302136;37234340;68050351;89989536;53808146;52735667;21223260;78759902;45050719;34504177;47907547;99937016;28701501;85624044;75610712;70228347;57659973;28210303;34478408;80015521;35934620;43151793;12248221;46171629;37575179;38847696;33598432;50124058;2980565;35169624;22935907;43286750;111272088;11416256;114698837;40032634;58789008;26831654;88244736;61326416;101047159;18901857;70529285;82147493;59086790;33365131;79010330;111682790;101529503;30729957;66982461;86819700;86989366;12908334;105190530;106985077;92262829;23315499;94170220;46844994;23602078;78920715;67341529;61508275;39618758;58883183;36047257;102789321;29426551;64790856;73494185;61015566;41214934;31990499;65571243;40776453;86384177;110302024;59198925;36230364;119355217;88501063;64462284;68402921;32112479;55663206;92687008;68506400;60862016
19;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
